timestamp,discrete_visit_planningarea,hyperUnique_unique_agents,longSum_total_records,discrete_visit_planningregion,discrete_visit_subzone
2018-01-02T00:00:00.000+08:00,NER,19934,196436,SL,SLSZ01
2018-01-02T00:00:00.000+08:00,NER,21767,468902,SL,SLSZ03
2018-01-02T00:00:00.000+08:00,NER,34881,123428,SL,SLSZ04
2018-01-03T00:00:00.000+08:00,NER,18824,134459,AM,AMSZ01
2018-01-03T00:00:00.000+08:00,NER,71356,887088,AM,AMSZ02
2018-01-03T00:00:00.000+08:00,NER,59360,848120,AM,AMSZ03
2018-01-03T00:00:00.000+08:00,NER,46429,614636,AM,AMSZ04
2018-01-03T00:00:00.000+08:00,NER,29885,530955,AM,AMSZ05
2018-01-03T00:00:00.000+08:00,NER,25250,593334,AM,AMSZ06
2018-01-03T00:00:00.000+08:00,NER,21026,229801,AM,AMSZ07
2018-01-03T00:00:00.000+08:00,NER,38402,556421,AM,AMSZ08
2018-01-03T00:00:00.000+08:00,NER,32230,513821,AM,AMSZ09
2018-01-03T00:00:00.000+08:00,NER,67338,568350,AM,AMSZ10
2018-01-03T00:00:00.000+08:00,NER,24172,42692,AM,AMSZ11
2018-01-03T00:00:00.000+08:00,NER,62567,394461,AM,AMSZ12
2018-01-03T00:00:00.000+08:00,NER,28557,111139,HG,HGSZ01
2018-01-03T00:00:00.000+08:00,NER,54711,797155,HG,HGSZ02
2018-01-03T00:00:00.000+08:00,NER,30561,531742,HG,HGSZ03
2018-01-03T00:00:00.000+08:00,NER,58194,1200103,HG,HGSZ04
2018-01-03T00:00:00.000+08:00,NER,58325,981165,HG,HGSZ05
2018-01-03T00:00:00.000+08:00,NER,18801,259324,HG,HGSZ06
2018-01-03T00:00:00.000+08:00,NER,83321,1565063,HG,HGSZ07
2018-01-03T00:00:00.000+08:00,NER,110579,1451798,HG,HGSZ08
2018-01-03T00:00:00.000+08:00,NER,18854,32063,HG,HGSZ09
2018-01-03T00:00:00.000+08:00,NER,9098,126977,NE,NESZ01
2018-01-03T00:00:00.000+08:00,NER,21835,466399,PG,PGSZ01
2018-01-03T00:00:00.000+08:00,NER,25229,329821,PG,PGSZ02
2018-01-03T00:00:00.000+08:00,NER,59644,861804,PG,PGSZ03
2018-01-03T00:00:00.000+08:00,NER,66220,1214822,PG,PGSZ04
2018-01-03T00:00:00.000+08:00,NER,24917,679563,PG,PGSZ05
2018-01-03T00:00:00.000+08:00,NER,58115,957114,SE,SESZ02
2018-01-03T00:00:00.000+08:00,NER,86854,1475245,SE,SESZ03
2018-01-03T00:00:00.000+08:00,NER,54035,1041505,SE,SESZ04
2018-01-03T00:00:00.000+08:00,NER,23436,254813,SE,SESZ05
2018-01-03T00:00:00.000+08:00,NER,55929,1040641,SE,SESZ06
2018-01-03T00:00:00.000+08:00,NER,59828,529415,SG,SGSZ01
2018-01-03T00:00:00.000+08:00,NER,35197,412464,SG,SGSZ02
2018-01-03T00:00:00.000+08:00,NER,41240,774631,SG,SGSZ03
2018-01-03T00:00:00.000+08:00,NER,49095,869316,SG,SGSZ04
2018-01-03T00:00:00.000+08:00,NER,35859,368194,SG,SGSZ05
2018-01-03T00:00:00.000+08:00,NER,100476,1129637,SG,SGSZ06
2018-01-03T00:00:00.000+08:00,NER,26995,229001,SG,SGSZ07
2018-01-03T00:00:00.000+08:00,NER,22170,208398,SL,SLSZ01
2018-01-03T00:00:00.000+08:00,NER,22268,455204,SL,SLSZ03
2018-01-03T00:00:00.000+08:00,NER,37230,125759,SL,SLSZ04
2018-01-04T00:00:00.000+08:00,NER,19645,135086,AM,AMSZ01
2018-01-04T00:00:00.000+08:00,NER,74602,884717,AM,AMSZ02
2018-01-04T00:00:00.000+08:00,NER,59886,851872,AM,AMSZ03
2018-01-04T00:00:00.000+08:00,NER,45814,623867,AM,AMSZ04
2018-01-04T00:00:00.000+08:00,NER,29599,528749,AM,AMSZ05
2018-01-04T00:00:00.000+08:00,NER,25250,603171,AM,AMSZ06
2018-01-04T00:00:00.000+08:00,NER,22386,226422,AM,AMSZ07
2018-01-04T00:00:00.000+08:00,NER,38449,551320,AM,AMSZ08
2018-01-04T00:00:00.000+08:00,NER,32009,503789,AM,AMSZ09
2018-01-04T00:00:00.000+08:00,NER,67168,571358,AM,AMSZ10
2018-01-04T00:00:00.000+08:00,NER,24492,43841,AM,AMSZ11
2018-01-04T00:00:00.000+08:00,NER,63756,399395,AM,AMSZ12
2018-01-04T00:00:00.000+08:00,NER,29132,111090,HG,HGSZ01
2018-01-04T00:00:00.000+08:00,NER,58938,801737,HG,HGSZ02
2018-01-04T00:00:00.000+08:00,NER,31506,529756,HG,HGSZ03
2018-01-04T00:00:00.000+08:00,NER,56213,1193809,HG,HGSZ04
2018-01-04T00:00:00.000+08:00,NER,57992,981859,HG,HGSZ05
2018-01-04T00:00:00.000+08:00,NER,18888,257413,HG,HGSZ06
2018-01-04T00:00:00.000+08:00,NER,86343,1582326,HG,HGSZ07
2018-01-04T00:00:00.000+08:00,NER,112621,1450283,HG,HGSZ08
2018-01-04T00:00:00.000+08:00,NER,20069,35076,HG,HGSZ09
2018-01-04T00:00:00.000+08:00,NER,9505,134766,NE,NESZ01
2018-01-04T00:00:00.000+08:00,NER,21717,465975,PG,PGSZ01
2018-01-04T00:00:00.000+08:00,NER,26094,335282,PG,PGSZ02
2018-01-04T00:00:00.000+08:00,NER,61081,864005,PG,PGSZ03
2018-01-04T00:00:00.000+08:00,NER,68211,1224466,PG,PGSZ04
2018-01-04T00:00:00.000+08:00,NER,24611,673492,PG,PGSZ05
2018-01-04T00:00:00.000+08:00,NER,60847,955365,SE,SESZ02
2018-01-04T00:00:00.000+08:00,NER,87624,1494098,SE,SESZ03
2018-01-04T00:00:00.000+08:00,NER,55646,1022586,SE,SESZ04
2018-01-04T00:00:00.000+08:00,NER,22947,254433,SE,SESZ05
2018-01-04T00:00:00.000+08:00,NER,55547,1038497,SE,SESZ06
2018-01-04T00:00:00.000+08:00,NER,60558,528486,SG,SGSZ01
2018-01-04T00:00:00.000+08:00,NER,35003,408005,SG,SGSZ02
2018-01-04T00:00:00.000+08:00,NER,41804,768875,SG,SGSZ03
2018-01-04T00:00:00.000+08:00,NER,49376,872471,SG,SGSZ04
2018-01-04T00:00:00.000+08:00,NER,35512,368997,SG,SGSZ05
2018-01-04T00:00:00.000+08:00,NER,105054,1131968,SG,SGSZ06
2018-01-04T00:00:00.000+08:00,NER,26469,227186,SG,SGSZ07
2018-01-04T00:00:00.000+08:00,NER,22006,207058,SL,SLSZ01
2018-01-04T00:00:00.000+08:00,NER,22299,448209,SL,SLSZ03
2018-01-04T00:00:00.000+08:00,NER,39006,129565,SL,SLSZ04
2018-01-05T00:00:00.000+08:00,NER,21269,141245,AM,AMSZ01
2018-01-05T00:00:00.000+08:00,NER,77259,874404,AM,AMSZ02
2018-01-05T00:00:00.000+08:00,NER,62451,854073,AM,AMSZ03
2018-01-05T00:00:00.000+08:00,NER,49124,616657,AM,AMSZ04
2018-01-05T00:00:00.000+08:00,NER,30421,526134,AM,AMSZ05
2018-01-05T00:00:00.000+08:00,NER,26555,594382,AM,AMSZ06
2018-01-05T00:00:00.000+08:00,NER,23417,222587,AM,AMSZ07
2018-01-05T00:00:00.000+08:00,NER,37099,545720,AM,AMSZ08
2018-01-05T00:00:00.000+08:00,NER,32409,501483,AM,AMSZ09
2018-01-05T00:00:00.000+08:00,NER,68837,560995,AM,AMSZ10
2018-01-05T00:00:00.000+08:00,NER,25668,43197,AM,AMSZ11
2018-01-05T00:00:00.000+08:00,NER,64808,402598,AM,AMSZ12
2018-01-05T00:00:00.000+08:00,NER,30340,112957,HG,HGSZ01
2018-01-05T00:00:00.000+08:00,NER,59902,811291,HG,HGSZ02
2018-01-05T00:00:00.000+08:00,NER,33057,521317,HG,HGSZ03
2018-01-05T00:00:00.000+08:00,NER,58555,1170904,HG,HGSZ04
2018-01-05T00:00:00.000+08:00,NER,59048,967887,HG,HGSZ05
2018-01-05T00:00:00.000+08:00,NER,19751,254494,HG,HGSZ06
2018-01-05T00:00:00.000+08:00,NER,87720,1601172,HG,HGSZ07
2018-01-05T00:00:00.000+08:00,NER,113978,1440550,HG,HGSZ08
2018-01-05T00:00:00.000+08:00,NER,21233,35982,HG,HGSZ09
2018-01-05T00:00:00.000+08:00,NER,9704,141804,NE,NESZ01
2018-01-05T00:00:00.000+08:00,NER,22044,469905,PG,PGSZ01
2018-01-05T00:00:00.000+08:00,NER,27617,340120,PG,PGSZ02
2018-01-05T00:00:00.000+08:00,NER,65540,862114,PG,PGSZ03
2018-01-05T00:00:00.000+08:00,NER,67208,1213146,PG,PGSZ04
2018-01-05T00:00:00.000+08:00,NER,25164,668733,PG,PGSZ05
2018-01-05T00:00:00.000+08:00,NER,61347,951861,SE,SESZ02
2018-01-05T00:00:00.000+08:00,NER,85847,1479669,SE,SESZ03
2018-01-05T00:00:00.000+08:00,NER,54346,1005892,SE,SESZ04
2018-01-05T00:00:00.000+08:00,NER,25869,253113,SE,SESZ05
2018-01-05T00:00:00.000+08:00,NER,56434,1040514,SE,SESZ06
2018-01-05T00:00:00.000+08:00,NER,63488,526662,SG,SGSZ01
2018-01-05T00:00:00.000+08:00,NER,35014,405832,SG,SGSZ02
2018-01-05T00:00:00.000+08:00,NER,41371,751962,SG,SGSZ03
2018-01-05T00:00:00.000+08:00,NER,51509,876637,SG,SGSZ04
2018-01-05T00:00:00.000+08:00,NER,36770,373753,SG,SGSZ05
2018-01-05T00:00:00.000+08:00,NER,114764,1143704,SG,SGSZ06
2018-01-05T00:00:00.000+08:00,NER,27028,227941,SG,SGSZ07
2018-01-05T00:00:00.000+08:00,NER,21931,201239,SL,SLSZ01
2018-01-05T00:00:00.000+08:00,NER,22394,445730,SL,SLSZ03
2018-01-05T00:00:00.000+08:00,NER,37517,128444,SL,SLSZ04
2018-01-06T00:00:00.000+08:00,NER,21318,156028,AM,AMSZ01
2018-01-06T00:00:00.000+08:00,NER,68595,913873,AM,AMSZ02
2018-01-06T00:00:00.000+08:00,NER,60931,897742,AM,AMSZ03
2018-01-06T00:00:00.000+08:00,NER,45989,672142,AM,AMSZ04
2018-01-06T00:00:00.000+08:00,NER,30976,570051,AM,AMSZ05
2018-01-06T00:00:00.000+08:00,NER,26001,643897,AM,AMSZ06
2018-01-06T00:00:00.000+08:00,NER,20470,230364,AM,AMSZ07
2018-01-06T00:00:00.000+08:00,NER,37001,544594,AM,AMSZ08
2018-01-06T00:00:00.000+08:00,NER,30633,525312,AM,AMSZ09
2018-01-06T00:00:00.000+08:00,NER,55453,405177,AM,AMSZ10
2018-01-06T00:00:00.000+08:00,NER,22348,39535,AM,AMSZ11
2018-01-06T00:00:00.000+08:00,NER,59441,346379,AM,AMSZ12
2018-01-06T00:00:00.000+08:00,NER,26550,119642,HG,HGSZ01
2018-01-06T00:00:00.000+08:00,NER,56230,870194,HG,HGSZ02
2018-01-06T00:00:00.000+08:00,NER,31880,595659,HG,HGSZ03
2018-01-06T00:00:00.000+08:00,NER,56094,1295309,HG,HGSZ04
2018-01-06T00:00:00.000+08:00,NER,57582,1030629,HG,HGSZ05
2018-01-06T00:00:00.000+08:00,NER,20351,285917,HG,HGSZ06
2018-01-06T00:00:00.000+08:00,NER,88150,1682421,HG,HGSZ07
2018-01-06T00:00:00.000+08:00,NER,96957,1263595,HG,HGSZ08
2018-01-06T00:00:00.000+08:00,NER,19968,33202,HG,HGSZ09
2018-01-06T00:00:00.000+08:00,NER,12065,137244,NE,NESZ01
2018-01-06T00:00:00.000+08:00,NER,24662,484614,PG,PGSZ01
2018-01-06T00:00:00.000+08:00,NER,31436,414951,PG,PGSZ02
2018-01-06T00:00:00.000+08:00,NER,64888,964486,PG,PGSZ03
2018-01-06T00:00:00.000+08:00,NER,67767,1357054,PG,PGSZ04
2018-01-06T00:00:00.000+08:00,NER,27782,758722,PG,PGSZ05
2018-01-06T00:00:00.000+08:00,NER,63621,1071001,SE,SESZ02
2018-01-06T00:00:00.000+08:00,NER,85682,1669526,SE,SESZ03
2018-01-06T00:00:00.000+08:00,NER,55773,1098911,SE,SESZ04
2018-01-06T00:00:00.000+08:00,NER,22843,287298,SE,SESZ05
2018-01-06T00:00:00.000+08:00,NER,55022,1141156,SE,SESZ06
2018-01-06T00:00:00.000+08:00,NER,61374,549936,SG,SGSZ01
2018-01-06T00:00:00.000+08:00,NER,29013,314836,SG,SGSZ02
2018-01-06T00:00:00.000+08:00,NER,34935,686507,SG,SGSZ03
2018-01-06T00:00:00.000+08:00,NER,51326,948110,SG,SGSZ04
2018-01-06T00:00:00.000+08:00,NER,32014,370435,SG,SGSZ05
2018-01-06T00:00:00.000+08:00,NER,99796,1257439,SG,SGSZ06
2018-01-06T00:00:00.000+08:00,NER,22668,230364,SG,SGSZ07
2018-01-06T00:00:00.000+08:00,NER,20174,165563,SL,SLSZ01
2018-01-06T00:00:00.000+08:00,NER,23406,474117,SL,SLSZ03
2018-01-06T00:00:00.000+08:00,NER,37364,125658,SL,SLSZ04
2018-01-07T00:00:00.000+08:00,NER,21651,158618,AM,AMSZ01
2018-01-07T00:00:00.000+08:00,NER,63590,907011,AM,AMSZ02
2018-01-07T00:00:00.000+08:00,NER,54234,903963,AM,AMSZ03
2018-01-07T00:00:00.000+08:00,NER,45818,688060,AM,AMSZ04
2018-01-07T00:00:00.000+08:00,NER,26795,557616,AM,AMSZ05
2018-01-07T00:00:00.000+08:00,NER,25792,659042,AM,AMSZ06
2018-01-07T00:00:00.000+08:00,NER,17415,220502,AM,AMSZ07
2018-01-07T00:00:00.000+08:00,NER,31934,526547,AM,AMSZ08
2018-01-07T00:00:00.000+08:00,NER,28077,523762,AM,AMSZ09
2018-01-07T00:00:00.000+08:00,NER,58736,387495,AM,AMSZ10
2018-01-07T00:00:00.000+08:00,NER,18795,30208,AM,AMSZ11
2018-01-07T00:00:00.000+08:00,NER,45004,281615,AM,AMSZ12
2018-01-07T00:00:00.000+08:00,NER,27983,123348,HG,HGSZ01
2018-01-07T00:00:00.000+08:00,NER,49804,877248,HG,HGSZ02
2018-01-07T00:00:00.000+08:00,NER,28948,613340,HG,HGSZ03
2018-01-07T00:00:00.000+08:00,NER,53582,1319791,HG,HGSZ04
2018-01-07T00:00:00.000+08:00,NER,53086,1031804,HG,HGSZ05
2018-01-07T00:00:00.000+08:00,NER,17705,284942,HG,HGSZ06
2018-01-07T00:00:00.000+08:00,NER,78640,1675057,HG,HGSZ07
2018-01-07T00:00:00.000+08:00,NER,74637,1188728,HG,HGSZ08
2018-01-07T00:00:00.000+08:00,NER,15235,24021,HG,HGSZ09
2018-01-07T00:00:00.000+08:00,NER,9881,116101,NE,NESZ01
2018-01-07T00:00:00.000+08:00,NER,22544,564800,PG,PGSZ01
2018-01-07T00:00:00.000+08:00,NER,32319,414127,PG,PGSZ02
2018-01-07T00:00:00.000+08:00,NER,58039,950122,PG,PGSZ03
2018-01-07T00:00:00.000+08:00,NER,58081,1364437,PG,PGSZ04
2018-01-07T00:00:00.000+08:00,NER,23861,728730,PG,PGSZ05
2018-01-07T00:00:00.000+08:00,NER,55943,1080798,SE,SESZ02
2018-01-07T00:00:00.000+08:00,NER,80158,1665297,SE,SESZ03
2018-01-07T00:00:00.000+08:00,NER,45009,1030157,SE,SESZ04
2018-01-01T00:00:00.000+08:00,WR,36935,321694,BK,BKSZ01
2018-01-01T00:00:00.000+08:00,WR,32517,745116,BK,BKSZ02
2018-01-01T00:00:00.000+08:00,WR,9851,211710,BK,BKSZ04
2018-01-01T00:00:00.000+08:00,WR,20593,596238,BK,BKSZ05
2018-01-01T00:00:00.000+08:00,WR,29673,445916,BK,BKSZ06
2018-01-01T00:00:00.000+08:00,WR,59974,813545,BK,BKSZ07
2018-01-01T00:00:00.000+08:00,WR,24646,489665,BK,BKSZ08
2018-01-01T00:00:00.000+08:00,WR,45413,826835,BK,BKSZ09
2018-01-01T00:00:00.000+08:00,WR,28878,327999,BL,BLSZ01
2018-01-01T00:00:00.000+08:00,WR,24860,310458,BL,BLSZ02
2018-01-01T00:00:00.000+08:00,WR,8080,149027,BL,BLSZ03
2018-01-01T00:00:00.000+08:00,WR,3173,45197,BL,BLSZ04
2018-01-01T00:00:00.000+08:00,WR,29006,408394,BP,BPSZ01
2018-01-01T00:00:00.000+08:00,WR,32084,641104,BP,BPSZ02
2018-01-01T00:00:00.000+08:00,WR,26843,477476,BP,BPSZ03
2018-01-01T00:00:00.000+08:00,WR,64272,618439,BP,BPSZ04
2018-01-01T00:00:00.000+08:00,WR,35208,594664,BP,BPSZ05
2018-01-01T00:00:00.000+08:00,WR,9388,149562,BP,BPSZ06
2018-01-01T00:00:00.000+08:00,WR,8442,67019,BP,BPSZ07
2018-01-01T00:00:00.000+08:00,WR,29840,511337,CK,CKSZ01
2018-01-01T00:00:00.000+08:00,WR,24458,596248,CK,CKSZ02
2018-01-01T00:00:00.000+08:00,WR,34879,651798,CK,CKSZ03
2018-01-01T00:00:00.000+08:00,WR,39363,629485,CK,CKSZ04
2018-01-01T00:00:00.000+08:00,WR,43484,1007438,CK,CKSZ05
2018-01-01T00:00:00.000+08:00,WR,43039,902336,CK,CKSZ06
2018-01-01T00:00:00.000+08:00,WR,28130,660475,CL,CLSZ01
2018-01-01T00:00:00.000+08:00,WR,19742,265783,CL,CLSZ02
2018-01-01T00:00:00.000+08:00,WR,6488,100196,CL,CLSZ03
2018-01-01T00:00:00.000+08:00,WR,49338,850593,CL,CLSZ04
2018-01-01T00:00:00.000+08:00,WR,3800,101841,CL,CLSZ05
2018-01-01T00:00:00.000+08:00,WR,59261,608256,CL,CLSZ06
2018-01-01T00:00:00.000+08:00,WR,27520,354141,CL,CLSZ07
2018-01-01T00:00:00.000+08:00,WR,30627,581507,CL,CLSZ08
2018-01-01T00:00:00.000+08:00,WR,7185,130999,CL,CLSZ09
2018-01-01T00:00:00.000+08:00,WR,56793,563618,JE,JESZ01
2018-01-01T00:00:00.000+08:00,WR,57941,759629,JE,JESZ02
2018-01-01T00:00:00.000+08:00,WR,55296,622593,JE,JESZ03
2018-01-01T00:00:00.000+08:00,WR,44254,381374,JE,JESZ04
2018-01-01T00:00:00.000+08:00,WR,59786,553703,JE,JESZ05
2018-01-01T00:00:00.000+08:00,WR,23459,193470,JE,JESZ06
2018-01-01T00:00:00.000+08:00,WR,43724,1588336,JE,JESZ07
2018-01-01T00:00:00.000+08:00,WR,33408,545954,JE,JESZ08
2018-01-01T00:00:00.000+08:00,WR,4253,82268,JE,JESZ09
2018-01-01T00:00:00.000+08:00,WR,20502,316120,JE,JESZ10
2018-01-01T00:00:00.000+08:00,WR,23645,346569,JW,JWSZ01
2018-01-01T00:00:00.000+08:00,WR,63821,959413,JW,JWSZ02
2018-01-01T00:00:00.000+08:00,WR,58551,1462855,JW,JWSZ03
2018-01-01T00:00:00.000+08:00,WR,73545,1404857,JW,JWSZ04
2018-01-01T00:00:00.000+08:00,WR,17107,157550,JW,JWSZ05
2018-01-01T00:00:00.000+08:00,WR,50686,1064588,JW,JWSZ06
2018-01-01T00:00:00.000+08:00,WR,2093,17971,JW,JWSZ07
2018-01-01T00:00:00.000+08:00,WR,73799,2042519,JW,JWSZ08
2018-01-01T00:00:00.000+08:00,WR,107478,2351415,JW,JWSZ09
2018-01-01T00:00:00.000+08:00,WR,45078,580462,PN,PNSZ01
2018-01-01T00:00:00.000+08:00,WR,12365,343630,PN,PNSZ02
2018-01-01T00:00:00.000+08:00,WR,14010,159161,PN,PNSZ03
2018-01-01T00:00:00.000+08:00,WR,4564,109802,PN,PNSZ04
2018-01-01T00:00:00.000+08:00,WR,7428,212730,PN,PNSZ05
2018-01-01T00:00:00.000+08:00,WR,2890,19643,TH,THSZ01
2018-01-01T00:00:00.000+08:00,WR,2230,9646,TS,TSSZ01
2018-01-01T00:00:00.000+08:00,WR,49199,1031156,TS,TSSZ02
2018-01-01T00:00:00.000+08:00,WR,21979,408663,TS,TSSZ03
2018-01-01T00:00:00.000+08:00,WR,17973,342629,TS,TSSZ04
2018-01-01T00:00:00.000+08:00,WR,39470,1379965,TS,TSSZ05
2018-01-01T00:00:00.000+08:00,WR,37639,1873278,TS,TSSZ06
2018-01-01T00:00:00.000+08:00,WR,60345,2006724,WC,WCSZ01
2018-01-01T00:00:00.000+08:00,WR,26970,561407,WI,WISZ01
2018-01-01T00:00:00.000+08:00,WR,821,14957,WI,WISZ02
2018-01-02T00:00:00.000+08:00,WR,39909,331880,BK,BKSZ01
2018-01-02T00:00:00.000+08:00,WR,40380,752240,BK,BKSZ02
2018-01-02T00:00:00.000+08:00,WR,12092,203155,BK,BKSZ04
2018-01-02T00:00:00.000+08:00,WR,24777,556358,BK,BKSZ05
2018-01-02T00:00:00.000+08:00,WR,41152,449352,BK,BKSZ06
2018-01-02T00:00:00.000+08:00,WR,71599,799331,BK,BKSZ07
2018-01-02T00:00:00.000+08:00,WR,26029,441441,BK,BKSZ08
2018-01-02T00:00:00.000+08:00,WR,66091,880744,BK,BKSZ09
2018-01-02T00:00:00.000+08:00,WR,58236,436109,BL,BLSZ01
2018-01-02T00:00:00.000+08:00,WR,54085,514168,BL,BLSZ02
2018-01-02T00:00:00.000+08:00,WR,28048,365245,BL,BLSZ03
2018-01-02T00:00:00.000+08:00,WR,15084,179531,BL,BLSZ04
2018-01-02T00:00:00.000+08:00,WR,34991,399057,BP,BPSZ01
2018-01-02T00:00:00.000+08:00,WR,33546,582431,BP,BPSZ02
2018-01-02T00:00:00.000+08:00,WR,34815,437331,BP,BPSZ03
2018-01-02T00:00:00.000+08:00,WR,81842,645847,BP,BPSZ04
2018-01-02T00:00:00.000+08:00,WR,36812,553937,BP,BPSZ05
2018-01-02T00:00:00.000+08:00,WR,13057,154880,BP,BPSZ06
2018-01-02T00:00:00.000+08:00,WR,11533,69406,BP,BPSZ07
2018-01-02T00:00:00.000+08:00,WR,32744,482317,CK,CKSZ01
2018-01-02T00:00:00.000+08:00,WR,27929,542703,CK,CKSZ02
2018-01-02T00:00:00.000+08:00,WR,40032,621028,CK,CKSZ03
2018-01-02T00:00:00.000+08:00,WR,55451,612922,CK,CKSZ04
2018-01-02T00:00:00.000+08:00,WR,55598,944949,CK,CKSZ05
2018-01-02T00:00:00.000+08:00,WR,43091,782569,CK,CKSZ06
2018-01-02T00:00:00.000+08:00,WR,40125,619674,CL,CLSZ01
2018-01-02T00:00:00.000+08:00,WR,33114,276415,CL,CLSZ02
2018-01-02T00:00:00.000+08:00,WR,9493,99163,CL,CLSZ03
2018-01-02T00:00:00.000+08:00,WR,70947,856205,CL,CLSZ04
2018-01-02T00:00:00.000+08:00,WR,4909,94295,CL,CLSZ05
2018-01-02T00:00:00.000+08:00,WR,75083,609503,CL,CLSZ06
2018-01-02T00:00:00.000+08:00,WR,40563,365395,CL,CLSZ07
2018-01-02T00:00:00.000+08:00,WR,47399,623947,CL,CLSZ08
2018-01-02T00:00:00.000+08:00,WR,15285,229603,CL,CLSZ09
2018-01-02T00:00:00.000+08:00,WR,60980,520316,JE,JESZ01
2018-01-02T00:00:00.000+08:00,WR,53681,670784,JE,JESZ02
2018-01-02T00:00:00.000+08:00,WR,57252,565622,JE,JESZ03
2018-01-02T00:00:00.000+08:00,WR,55574,363344,JE,JESZ04
2018-01-02T00:00:00.000+08:00,WR,54463,519669,JE,JESZ05
2018-01-02T00:00:00.000+08:00,WR,38079,342707,JE,JESZ06
2018-01-02T00:00:00.000+08:00,WR,50949,1152205,JE,JESZ07
2018-01-02T00:00:00.000+08:00,WR,48007,567069,JE,JESZ08
2018-01-02T00:00:00.000+08:00,WR,10487,138977,JE,JESZ09
2018-01-02T00:00:00.000+08:00,WR,40053,596896,JE,JESZ10
2018-01-02T00:00:00.000+08:00,WR,37259,374788,JW,JWSZ01
2018-01-02T00:00:00.000+08:00,WR,67234,882563,JW,JWSZ02
2018-01-02T00:00:00.000+08:00,WR,76460,1371607,JW,JWSZ03
2018-01-02T00:00:00.000+08:00,WR,85263,1308199,JW,JWSZ04
2018-01-02T00:00:00.000+08:00,WR,27938,246444,JW,JWSZ05
2018-01-02T00:00:00.000+08:00,WR,67646,969149,JW,JWSZ06
2018-01-02T00:00:00.000+08:00,WR,3110,25850,JW,JWSZ07
2018-01-02T00:00:00.000+08:00,WR,94095,1821164,JW,JWSZ08
2018-01-02T00:00:00.000+08:00,WR,119471,2054580,JW,JWSZ09
2018-01-02T00:00:00.000+08:00,WR,97953,909172,PN,PNSZ01
2018-01-02T00:00:00.000+08:00,WR,31937,579867,PN,PNSZ02
2018-01-02T00:00:00.000+08:00,WR,41699,387276,PN,PNSZ03
2018-01-02T00:00:00.000+08:00,WR,14140,249400,PN,PNSZ04
2018-01-02T00:00:00.000+08:00,WR,23817,584677,PN,PNSZ05
2018-01-02T00:00:00.000+08:00,WR,4088,25605,TH,THSZ01
2018-01-02T00:00:00.000+08:00,WR,4440,18068,TS,TSSZ01
2018-01-02T00:00:00.000+08:00,WR,67337,939577,TS,TSSZ02
2018-01-02T00:00:00.000+08:00,WR,44063,748923,TS,TSSZ03
2018-01-02T00:00:00.000+08:00,WR,43139,741145,TS,TSSZ04
2018-01-02T00:00:00.000+08:00,WR,58664,1409470,TS,TSSZ05
2018-01-02T00:00:00.000+08:00,WR,50899,2038222,TS,TSSZ06
2018-01-02T00:00:00.000+08:00,WR,85316,1792080,WC,WCSZ01
2018-01-02T00:00:00.000+08:00,WR,64722,1468037,WI,WISZ01
2018-01-02T00:00:00.000+08:00,WR,859,12762,WI,WISZ02
2018-01-03T00:00:00.000+08:00,WR,40072,337713,BK,BKSZ01
2018-01-03T00:00:00.000+08:00,WR,40167,751036,BK,BKSZ02
2018-01-03T00:00:00.000+08:00,WR,11657,206433,BK,BKSZ04
2018-01-03T00:00:00.000+08:00,WR,26071,561387,BK,BKSZ05
2018-01-03T00:00:00.000+08:00,WR,38919,445025,BK,BKSZ06
2018-01-03T00:00:00.000+08:00,WR,73287,806882,BK,BKSZ07
2018-01-03T00:00:00.000+08:00,WR,27435,445612,BK,BKSZ08
2018-01-03T00:00:00.000+08:00,WR,67096,889196,BK,BKSZ09
2018-01-03T00:00:00.000+08:00,WR,61729,441798,BL,BLSZ01
2018-01-03T00:00:00.000+08:00,WR,54393,541646,BL,BLSZ02
2018-01-03T00:00:00.000+08:00,WR,30328,374273,BL,BLSZ03
2018-01-03T00:00:00.000+08:00,WR,15328,190354,BL,BLSZ04
2018-01-03T00:00:00.000+08:00,WR,34061,398135,BP,BPSZ01
2018-01-03T00:00:00.000+08:00,WR,33645,581156,BP,BPSZ02
2018-01-03T00:00:00.000+08:00,WR,34830,435814,BP,BPSZ03
2018-01-03T00:00:00.000+08:00,WR,83334,653125,BP,BPSZ04
2018-01-03T00:00:00.000+08:00,WR,37781,553808,BP,BPSZ05
2018-01-03T00:00:00.000+08:00,WR,13096,154378,BP,BPSZ06
2018-01-03T00:00:00.000+08:00,WR,11409,69320,BP,BPSZ07
2018-01-03T00:00:00.000+08:00,WR,31223,482444,CK,CKSZ01
2018-01-03T00:00:00.000+08:00,WR,27971,542358,CK,CKSZ02
2018-01-03T00:00:00.000+08:00,WR,39902,624783,CK,CKSZ03
2018-01-03T00:00:00.000+08:00,WR,53282,603265,CK,CKSZ04
2018-01-03T00:00:00.000+08:00,WR,54744,937070,CK,CKSZ05
2018-01-03T00:00:00.000+08:00,WR,44049,769530,CK,CKSZ06
2018-01-03T00:00:00.000+08:00,WR,39297,617724,CL,CLSZ01
2018-01-03T00:00:00.000+08:00,WR,31990,279584,CL,CLSZ02
2018-01-03T00:00:00.000+08:00,WR,9808,99256,CL,CLSZ03
2018-01-03T00:00:00.000+08:00,WR,69293,864240,CL,CLSZ04
