timestamp,staypoint_planningregion,hyperUnique_unique_agents,longSum_total_stays,longSum_sum_stay_duration,staypoint_planningarea,staypoint_subzone
2018-01-24T00:00:00.000+08:00,CR,35598,58686,11872156,QT,QTSZ11
2018-01-24T00:00:00.000+08:00,CR,11536,16131,3333556,QT,QTSZ12
2018-01-24T00:00:00.000+08:00,CR,11032,16251,4083400,QT,QTSZ13
2018-01-24T00:00:00.000+08:00,CR,30594,40809,9551592,QT,QTSZ14
2018-01-24T00:00:00.000+08:00,CR,24015,54878,7373565,QT,QTSZ15
2018-01-24T00:00:00.000+08:00,CR,26491,29036,5503686,RC,RCSZ01
2018-01-24T00:00:00.000+08:00,CR,35416,40707,8746723,RC,RCSZ02
2018-01-24T00:00:00.000+08:00,CR,8505,9075,1995385,RC,RCSZ03
2018-01-24T00:00:00.000+08:00,CR,6156,6523,1096273,RC,RCSZ04
2018-01-24T00:00:00.000+08:00,CR,16772,18885,3665623,RC,RCSZ05
2018-01-24T00:00:00.000+08:00,CR,2364,2700,646960,RC,RCSZ06
2018-01-24T00:00:00.000+08:00,CR,4768,5817,1836126,RC,RCSZ07
2018-01-24T00:00:00.000+08:00,CR,8849,9833,3017325,RC,RCSZ08
2018-01-24T00:00:00.000+08:00,CR,12361,13843,3598104,RC,RCSZ09
2018-01-24T00:00:00.000+08:00,CR,20739,22748,5045077,RC,RCSZ10
2018-01-24T00:00:00.000+08:00,CR,4957,7429,1944601,RV,RVSZ01
2018-01-24T00:00:00.000+08:00,CR,2531,2943,776388,RV,RVSZ02
2018-01-24T00:00:00.000+08:00,CR,8528,12336,3323189,RV,RVSZ03
2018-01-24T00:00:00.000+08:00,CR,7210,8095,1511139,RV,RVSZ04
2018-01-24T00:00:00.000+08:00,CR,14946,21030,5629037,RV,RVSZ05
2018-01-24T00:00:00.000+08:00,CR,38325,66385,12520368,SI,SISZ01
2018-01-24T00:00:00.000+08:00,CR,2616,3958,400922,SI,SISZ02
2018-01-24T00:00:00.000+08:00,CR,21820,26617,6749043,SR,SRSZ01
2018-01-24T00:00:00.000+08:00,CR,23579,26245,5448758,SR,SRSZ02
2018-01-24T00:00:00.000+08:00,CR,15251,16929,3888745,SR,SRSZ03
2018-01-24T00:00:00.000+08:00,CR,7352,13250,1411370,SV,SVSZ01
2018-01-24T00:00:00.000+08:00,CR,26135,42686,10030491,TN,TNSZ01
2018-01-24T00:00:00.000+08:00,CR,19729,29569,6681733,TN,TNSZ02
2018-01-24T00:00:00.000+08:00,CR,15892,25349,4587504,TN,TNSZ03
2018-01-24T00:00:00.000+08:00,CR,17975,25850,4185806,TN,TNSZ04
2018-01-24T00:00:00.000+08:00,CR,14477,20435,5044708,TP,TPSZ01
2018-01-24T00:00:00.000+08:00,CR,38657,53776,12775052,TP,TPSZ02
2018-01-24T00:00:00.000+08:00,CR,13190,16903,4471405,TP,TPSZ03
2018-01-24T00:00:00.000+08:00,CR,8616,11246,3215743,TP,TPSZ04
2018-01-24T00:00:00.000+08:00,CR,14118,19476,3715885,TP,TPSZ05
2018-01-24T00:00:00.000+08:00,CR,12120,17458,3959285,TP,TPSZ06
2018-01-24T00:00:00.000+08:00,CR,4481,6071,1171192,TP,TPSZ07
2018-01-24T00:00:00.000+08:00,CR,236,247,25109,TP,TPSZ08
2018-01-24T00:00:00.000+08:00,CR,16413,28451,5724695,TP,TPSZ09
2018-01-24T00:00:00.000+08:00,CR,165,170,21677,TP,TPSZ10
2018-01-24T00:00:00.000+08:00,CR,4776,5894,1154544,TP,TPSZ11
2018-01-24T00:00:00.000+08:00,CR,25001,36982,9309952,TP,TPSZ12
2018-01-24T00:00:00.000+08:00,ER,58194,95801,23246476,BD,BDSZ01
2018-01-24T00:00:00.000+08:00,ER,13782,21873,5536966,BD,BDSZ02
2018-01-24T00:00:00.000+08:00,ER,34989,59009,14081378,BD,BDSZ03
2018-01-24T00:00:00.000+08:00,ER,78099,125635,29356052,BD,BDSZ04
2018-01-24T00:00:00.000+08:00,ER,44662,80934,17545598,BD,BDSZ05
2018-01-24T00:00:00.000+08:00,ER,40855,75308,16552612,BD,BDSZ06
2018-01-24T00:00:00.000+08:00,ER,7883,11983,2232754,BD,BDSZ07
2018-01-24T00:00:00.000+08:00,ER,9211,15606,2895230,BD,BDSZ08
2018-01-24T00:00:00.000+08:00,ER,3344,6063,711078,CB,CBSZ01
2018-01-24T00:00:00.000+08:00,ER,6545,8517,1445758,CH,CHSZ01
2018-01-24T00:00:00.000+08:00,ER,22186,31651,7176546,CH,CHSZ02
2018-01-24T00:00:00.000+08:00,ER,127181,210033,37567495,CH,CHSZ03
2018-01-24T00:00:00.000+08:00,ER,9971,16054,2197748,PL,PLSZ01
2018-01-24T00:00:00.000+08:00,ER,7875,12820,1980502,PL,PLSZ02
2018-01-24T00:00:00.000+08:00,ER,6009,10008,1220600,PL,PLSZ03
2018-01-24T00:00:00.000+08:00,ER,8076,14114,1967412,PL,PLSZ04
2018-01-24T00:00:00.000+08:00,ER,4814,7510,998268,PL,PLSZ05
2018-01-24T00:00:00.000+08:00,ER,4550,7931,1167180,PR,PRSZ01
2018-01-24T00:00:00.000+08:00,ER,21080,33562,8547235,PR,PRSZ02
2018-01-24T00:00:00.000+08:00,ER,25688,39600,9579344,PR,PRSZ03
2018-01-24T00:00:00.000+08:00,ER,5434,8135,2219553,PR,PRSZ04
2018-01-24T00:00:00.000+08:00,ER,29988,43894,13450111,PR,PRSZ05
2018-01-24T00:00:00.000+08:00,ER,15691,22495,5651997,PR,PRSZ06
2018-01-24T00:00:00.000+08:00,ER,1284,1951,504060,PR,PRSZ07
2018-01-24T00:00:00.000+08:00,ER,8082,11970,3943184,PR,PRSZ08
2018-01-24T00:00:00.000+08:00,ER,7582,9438,1321603,TM,TMSZ01
2018-01-24T00:00:00.000+08:00,ER,77363,119980,32400432,TM,TMSZ02
2018-01-24T00:00:00.000+08:00,ER,57390,92321,22665060,TM,TMSZ03
2018-01-24T00:00:00.000+08:00,ER,50034,71808,18996008,TM,TMSZ04
2018-01-24T00:00:00.000+08:00,ER,48595,72530,15470385,TM,TMSZ05
2018-01-24T00:00:00.000+08:00,NR,7763,10932,1614671,CC,CCSZ01
2018-01-24T00:00:00.000+08:00,NR,9245,16293,2944695,LK,LKSZ01
2018-01-24T00:00:00.000+08:00,NR,495,743,101032,MD,MDSZ01
2018-01-24T00:00:00.000+08:00,NR,3065,5304,531192,MD,MDSZ02
2018-01-24T00:00:00.000+08:00,NR,234,323,113586,MD,MDSZ03
2018-01-24T00:00:00.000+08:00,NR,7170,10457,2909442,SB,SBSZ01
2018-01-24T00:00:00.000+08:00,NR,7104,9769,2550182,SB,SBSZ02
2018-01-24T00:00:00.000+08:00,NR,21618,31676,8498305,SB,SBSZ03
2018-01-24T00:00:00.000+08:00,NR,33005,50949,13047322,SB,SBSZ04
2018-01-24T00:00:00.000+08:00,NR,7289,10490,2970882,SB,SBSZ05
2018-01-24T00:00:00.000+08:00,NR,5837,9079,2063281,SB,SBSZ06
2018-01-24T00:00:00.000+08:00,NR,9935,15174,3980230,SB,SBSZ07
2018-01-24T00:00:00.000+08:00,NR,25014,39174,8081633,SB,SBSZ08
2018-01-24T00:00:00.000+08:00,NR,32180,51326,10842890,SB,SBSZ09
2018-01-24T00:00:00.000+08:00,NR,27236,43677,9349550,SK,SKSZ01
2018-01-24T00:00:00.000+08:00,NR,2399,3374,553198,SK,SKSZ02
2018-01-24T00:00:00.000+08:00,NR,20107,33390,6732672,SK,SKSZ03
2018-01-24T00:00:00.000+08:00,NR,22041,37812,8399743,SK,SKSZ04
2018-01-24T00:00:00.000+08:00,NR,9542,15144,3447618,SK,SKSZ05
2018-01-24T00:00:00.000+08:00,NR,9127,15399,3741231,SM,SMSZ01
2018-01-24T00:00:00.000+08:00,NR,18658,20947,3302851,WD,WDSZ01
2018-01-24T00:00:00.000+08:00,NR,22364,29624,8670743,WD,WDSZ02
2018-01-24T00:00:00.000+08:00,NR,57336,90154,24821449,WD,WDSZ03
2018-01-24T00:00:00.000+08:00,NR,20735,33620,10314230,WD,WDSZ04
2018-01-24T00:00:00.000+08:00,NR,20552,27568,8222330,WD,WDSZ05
2018-01-24T00:00:00.000+08:00,NR,28937,38084,10765989,WD,WDSZ06
2018-01-24T00:00:00.000+08:00,NR,4614,5526,1474426,WD,WDSZ07
2018-01-24T00:00:00.000+08:00,NR,27186,40249,9113796,WD,WDSZ08
2018-01-24T00:00:00.000+08:00,NR,63353,84749,14440459,WD,WDSZ09
2018-01-24T00:00:00.000+08:00,NR,13381,14861,3791713,YS,YSSZ01
2018-01-24T00:00:00.000+08:00,NR,35502,48576,14401695,YS,YSSZ02
2018-01-24T00:00:00.000+08:00,NR,23054,34093,10323558,YS,YSSZ03
2018-01-24T00:00:00.000+08:00,NR,28049,39617,11795834,YS,YSSZ04
2018-01-24T00:00:00.000+08:00,NR,8174,12791,2979580,YS,YSSZ05
2018-01-24T00:00:00.000+08:00,NR,3403,5751,1388996,YS,YSSZ06
2018-01-24T00:00:00.000+08:00,NR,6350,10863,1707675,YS,YSSZ07
2018-01-24T00:00:00.000+08:00,NR,6156,8797,2099983,YS,YSSZ08
2018-01-24T00:00:00.000+08:00,NR,38232,54830,15436757,YS,YSSZ09
2018-01-24T00:00:00.000+08:00,NER,12220,13072,2034830,AM,AMSZ01
2018-01-24T00:00:00.000+08:00,NER,28065,38511,8725449,AM,AMSZ02
2018-01-24T00:00:00.000+08:00,NER,27130,41872,9994912,AM,AMSZ03
2018-01-24T00:00:00.000+08:00,NER,17605,24168,6198557,AM,AMSZ04
2018-01-24T00:00:00.000+08:00,NER,13460,19346,5521652,AM,AMSZ05
2018-01-24T00:00:00.000+08:00,NER,14600,20428,6203372,AM,AMSZ06
2018-01-24T00:00:00.000+08:00,NER,5347,7839,1970223,AM,AMSZ07
2018-01-24T00:00:00.000+08:00,NER,15493,24735,5982096,AM,AMSZ08
2018-01-24T00:00:00.000+08:00,NER,14355,21049,5335832,AM,AMSZ09
2018-01-24T00:00:00.000+08:00,NER,18780,26352,5224935,AM,AMSZ10
2018-01-24T00:00:00.000+08:00,NER,1337,1963,281830,AM,AMSZ11
2018-01-24T00:00:00.000+08:00,NER,16130,22721,4199877,AM,AMSZ12
2018-01-24T00:00:00.000+08:00,NER,10107,12015,2163564,HG,HGSZ01
2018-01-24T00:00:00.000+08:00,NER,19314,32206,6923165,HG,HGSZ02
2018-01-24T00:00:00.000+08:00,NER,14552,21669,5900806,HG,HGSZ03
2018-01-24T00:00:00.000+08:00,NER,28196,43043,12298775,HG,HGSZ04
2018-01-24T00:00:00.000+08:00,NER,28696,46216,10607691,HG,HGSZ05
2018-01-24T00:00:00.000+08:00,NER,7989,12284,3052348,HG,HGSZ06
2018-01-24T00:00:00.000+08:00,NER,43280,69325,16069280,HG,HGSZ07
2018-01-24T00:00:00.000+08:00,NER,39047,58934,13176889,HG,HGSZ08
2018-01-24T00:00:00.000+08:00,NER,4761,6585,790395,HG,HGSZ09
2018-01-24T00:00:00.000+08:00,NER,1827,2739,375247,HG,HGSZ10
2018-01-24T00:00:00.000+08:00,NER,4208,7498,1276122,NE,NESZ01
2018-01-24T00:00:00.000+08:00,NER,13204,24355,4442223,PG,PGSZ01
2018-01-24T00:00:00.000+08:00,NER,10348,13967,3158576,PG,PGSZ02
2018-01-24T00:00:00.000+08:00,NER,23672,36454,9662835,PG,PGSZ03
2018-01-24T00:00:00.000+08:00,NER,26054,39122,12701079,PG,PGSZ04
2018-01-24T00:00:00.000+08:00,NER,16862,25130,7733196,PG,PGSZ05
2018-01-24T00:00:00.000+08:00,NER,53,58,8722,SE,SESZ01
2018-01-24T00:00:00.000+08:00,NER,25380,36932,10695893,SE,SESZ02
2018-01-24T00:00:00.000+08:00,NER,42510,62359,16468040,SE,SESZ03
2018-01-24T00:00:00.000+08:00,NER,24269,38856,10789162,SE,SESZ04
2018-01-24T00:00:00.000+08:00,NER,14017,20400,4743770,SE,SESZ05
2018-01-24T00:00:00.000+08:00,NER,27969,47739,10781568,SE,SESZ06
2018-01-24T00:00:00.000+08:00,NER,40,40,433,SE,SESZ07
2018-01-24T00:00:00.000+08:00,NER,15013,25793,4835134,SG,SGSZ01
2018-01-24T00:00:00.000+08:00,NER,13966,19027,4061916,SG,SGSZ02
2018-01-24T00:00:00.000+08:00,NER,23778,33591,9083968,SG,SGSZ03
2018-01-24T00:00:00.000+08:00,NER,27644,44177,9587528,SG,SGSZ04
2018-01-24T00:00:00.000+08:00,NER,12002,19661,3997252,SG,SGSZ05
2018-01-24T00:00:00.000+08:00,NER,38961,53992,11223658,SG,SGSZ06
2018-01-24T00:00:00.000+08:00,NER,12724,19961,3522381,SG,SGSZ07
2018-01-24T00:00:00.000+08:00,NER,6692,11875,1934978,SL,SLSZ01
2018-01-24T00:00:00.000+08:00,NER,13399,26009,4427029,SL,SLSZ03
2018-01-24T00:00:00.000+08:00,NER,4069,5916,837223,SL,SLSZ04
2018-01-24T00:00:00.000+08:00,WR,12462,20139,3361186,BK,BKSZ01
2018-01-24T00:00:00.000+08:00,WR,20471,33683,8176616,BK,BKSZ02
2018-01-24T00:00:00.000+08:00,WR,558,697,74412,BK,BKSZ03
2018-01-24T00:00:00.000+08:00,WR,6156,9337,2537453,BK,BKSZ04
2018-01-24T00:00:00.000+08:00,WR,14426,23869,6405984,BK,BKSZ05
2018-01-24T00:00:00.000+08:00,WR,13265,19718,3887771,BK,BKSZ06
2018-01-24T00:00:00.000+08:00,WR,27212,38717,8473344,BK,BKSZ07
2018-01-24T00:00:00.000+08:00,WR,14014,19971,5119150,BK,BKSZ08
2018-01-24T00:00:00.000+08:00,WR,30943,48303,9983772,BK,BKSZ09
2018-01-24T00:00:00.000+08:00,WR,12389,19390,2887698,BL,BLSZ01
2018-01-24T00:00:00.000+08:00,WR,19462,32970,5380349,BL,BLSZ02
2018-01-24T00:00:00.000+08:00,WR,12987,20656,3577228,BL,BLSZ03
2018-01-24T00:00:00.000+08:00,WR,5974,9318,1737049,BL,BLSZ04
2018-01-24T00:00:00.000+08:00,WR,10076,14904,3347000,BP,BPSZ01
2018-01-24T00:00:00.000+08:00,WR,13087,18317,5666291,BP,BPSZ02
2018-01-24T00:00:00.000+08:00,WR,11610,16782,5178038,BP,BPSZ03
2018-01-24T00:00:00.000+08:00,WR,16177,23039,5417676,BP,BPSZ04
2018-01-24T00:00:00.000+08:00,WR,21969,34683,6670902,BP,BPSZ05
2018-01-24T00:00:00.000+08:00,WR,5643,11117,1942536,BP,BPSZ06
2018-01-24T00:00:00.000+08:00,WR,2762,3947,872778,BP,BPSZ07
2018-01-24T00:00:00.000+08:00,WR,14234,20620,5288200,CK,CKSZ01
2018-01-24T00:00:00.000+08:00,WR,13800,20567,6104549,CK,CKSZ02
2018-01-24T00:00:00.000+08:00,WR,20643,28832,7360319,CK,CKSZ03
2018-01-24T00:00:00.000+08:00,WR,14475,22333,5874610,CK,CKSZ04
2018-01-24T00:00:00.000+08:00,WR,20481,33062,8893863,CK,CKSZ05
2018-01-24T00:00:00.000+08:00,WR,24516,36995,9155781,CK,CKSZ06
2018-01-24T00:00:00.000+08:00,WR,20502,33710,6169484,CL,CLSZ01
2018-01-24T00:00:00.000+08:00,WR,7202,11375,2414404,CL,CLSZ02
2018-01-24T00:00:00.000+08:00,WR,4420,6476,1412773,CL,CLSZ03
2018-01-24T00:00:00.000+08:00,WR,26096,37622,8890771,CL,CLSZ04
2018-01-24T00:00:00.000+08:00,WR,3152,5108,1272921,CL,CLSZ05
2018-01-24T00:00:00.000+08:00,WR,24346,33900,6605991,CL,CLSZ06
2018-01-24T00:00:00.000+08:00,WR,14739,21658,4139733,CL,CLSZ07
2018-01-24T00:00:00.000+08:00,WR,21929,32539,6704657,CL,CLSZ08
2018-01-24T00:00:00.000+08:00,WR,9499,14549,2894701,CL,CLSZ09
2018-01-24T00:00:00.000+08:00,WR,17188,25901,5272639,JE,JESZ01
2018-01-24T00:00:00.000+08:00,WR,18861,27987,6604708,JE,JESZ02
2018-01-24T00:00:00.000+08:00,WR,16116,21472,5078959,JE,JESZ03
2018-01-24T00:00:00.000+08:00,WR,16764,23416,3658664,JE,JESZ04
2018-01-24T00:00:00.000+08:00,WR,35321,40163,6911394,JE,JESZ05
2018-01-24T00:00:00.000+08:00,WR,11811,16762,3459501,JE,JESZ06
2018-01-24T00:00:00.000+08:00,WR,38622,71423,13905246,JE,JESZ07
2018-01-24T00:00:00.000+08:00,WR,18024,29282,5543025,JE,JESZ08
2018-01-24T00:00:00.000+08:00,WR,5123,8424,1304606,JE,JESZ09
2018-01-24T00:00:00.000+08:00,WR,20253,36338,5567186,JE,JESZ10
2018-01-24T00:00:00.000+08:00,WR,10445,15634,3758035,JW,JWSZ01
2018-01-24T00:00:00.000+08:00,WR,25547,36215,8380632,JW,JWSZ02
2018-01-24T00:00:00.000+08:00,WR,37604,55721,15513665,JW,JWSZ03
2018-01-24T00:00:00.000+08:00,WR,34746,59127,12305881,JW,JWSZ04
2018-01-24T00:00:00.000+08:00,WR,9095,14207,2549598,JW,JWSZ05
2018-01-24T00:00:00.000+08:00,WR,39394,64440,12134776,JW,JWSZ06
2018-01-24T00:00:00.000+08:00,WR,1683,2655,541042,JW,JWSZ07
2018-01-24T00:00:00.000+08:00,WR,45035,68342,19611421,JW,JWSZ08
2018-01-24T00:00:00.000+08:00,WR,61181,93845,21014917,JW,JWSZ09
2018-01-24T00:00:00.000+08:00,WR,25982,40037,7936132,PN,PNSZ01
2018-01-24T00:00:00.000+08:00,WR,17021,26125,6655591,PN,PNSZ02
2018-01-24T00:00:00.000+08:00,WR,13843,22121,3518555,PN,PNSZ03
2018-01-24T00:00:00.000+08:00,WR,9260,15479,2843060,PN,PNSZ04
2018-01-24T00:00:00.000+08:00,WR,19305,36029,6460410,PN,PNSZ05
2018-01-24T00:00:00.000+08:00,WR,1914,3205,373546,TH,THSZ01
2018-01-24T00:00:00.000+08:00,WR,150,161,44462,TS,TSSZ01
2018-01-24T00:00:00.000+08:00,WR,35076,50842,10521203,TS,TSSZ02
2018-01-24T00:00:00.000+08:00,WR,23626,33656,8890844,TS,TSSZ03
2018-01-24T00:00:00.000+08:00,WR,20866,33773,7722796,TS,TSSZ04
2018-01-24T00:00:00.000+08:00,WR,35764,60475,14147884,TS,TSSZ05
2018-01-24T00:00:00.000+08:00,WR,44487,89994,22447671,TS,TSSZ06
2018-01-24T00:00:00.000+08:00,WR,51597,95796,23201554,WC,WCSZ01
2018-01-24T00:00:00.000+08:00,WR,45363,92040,14426796,WI,WISZ01
2018-01-24T00:00:00.000+08:00,WR,467,888,111920,WI,WISZ02
2018-01-25T00:00:00.000+08:00,CR,46877,61727,11014927,BM,BMSZ01
2018-01-25T00:00:00.000+08:00,CR,12609,15437,3756790,BM,BMSZ02
2018-01-25T00:00:00.000+08:00,CR,8020,10371,2331169,BM,BMSZ03
2018-01-25T00:00:00.000+08:00,CR,11919,14776,3988984,BM,BMSZ04
2018-01-25T00:00:00.000+08:00,CR,19051,22914,5730257,BM,BMSZ05
2018-01-25T00:00:00.000+08:00,CR,4440,5620,1306063,BM,BMSZ06
2018-01-25T00:00:00.000+08:00,CR,30829,40959,10309104,BM,BMSZ07
2018-01-25T00:00:00.000+08:00,CR,11729,16515,4384874,BM,BMSZ08
2018-01-25T00:00:00.000+08:00,CR,26586,36877,8420456,BM,BMSZ09
2018-01-25T00:00:00.000+08:00,CR,17484,22058,4604097,BM,BMSZ10
2018-01-25T00:00:00.000+08:00,CR,7621,9580,2441451,BM,BMSZ11
2018-01-25T00:00:00.000+08:00,CR,4853,6360,1602283,BM,BMSZ12
2018-01-25T00:00:00.000+08:00,CR,15304,23181,5919311,BM,BMSZ13
2018-01-25T00:00:00.000+08:00,CR,8478,10780,2981143,BM,BMSZ14
2018-01-25T00:00:00.000+08:00,CR,8346,11637,3396609,BM,BMSZ15
2018-01-25T00:00:00.000+08:00,CR,29649,44497,7790810,BM,BMSZ16
2018-01-25T00:00:00.000+08:00,CR,13562,21928,3050555,BM,BMSZ17
2018-01-25T00:00:00.000+08:00,CR,37510,59107,14597376,BS,BSSZ01
2018-01-25T00:00:00.000+08:00,CR,20817,31629,7137121,BS,BSSZ02
2018-01-25T00:00:00.000+08:00,CR,39600,57105,10336862,BS,BSSZ03
2018-01-25T00:00:00.000+08:00,CR,34594,53027,12539163,BT,BTSZ01
2018-01-25T00:00:00.000+08:00,CR,11684,17003,3141483,BT,BTSZ02
2018-01-25T00:00:00.000+08:00,CR,11206,18212,4588473,BT,BTSZ03
2018-01-25T00:00:00.000+08:00,CR,10167,17177,3992333,BT,BTSZ04
2018-01-25T00:00:00.000+08:00,CR,13069,23042,4072110,BT,BTSZ05
2018-01-25T00:00:00.000+08:00,CR,21283,41436,6883322,BT,BTSZ06
2018-01-25T00:00:00.000+08:00,CR,13901,21083,5216066,BT,BTSZ07
2018-01-25T00:00:00.000+08:00,CR,8735,15529,2404725,BT,BTSZ08
2018-01-25T00:00:00.000+08:00,CR,39624,42962,8716983,DT,DTSZ01
2018-01-25T00:00:00.000+08:00,CR,60494,71285,14593573,DT,DTSZ02
2018-01-25T00:00:00.000+08:00,CR,45214,59628,12541505,DT,DTSZ03
2018-01-25T00:00:00.000+08:00,CR,7217,7123,1945528,DT,DTSZ04
2018-01-25T00:00:00.000+08:00,CR,37595,43295,13143906,DT,DTSZ05
2018-01-25T00:00:00.000+08:00,CR,11752,12938,2763927,DT,DTSZ06
2018-01-25T00:00:00.000+08:00,CR,7202,7767,1976389,DT,DTSZ07
2018-01-25T00:00:00.000+08:00,CR,37834,46498,11486675,DT,DTSZ08
2018-01-25T00:00:00.000+08:00,CR,23780,26429,7026361,DT,DTSZ09
2018-01-25T00:00:00.000+08:00,CR,11856,14997,3940034,DT,DTSZ10
2018-01-25T00:00:00.000+08:00,CR,36788,44214,13598413,DT,DTSZ11
2018-01-25T00:00:00.000+08:00,CR,28640,37889,6087169,DT,DTSZ12
2018-01-25T00:00:00.000+08:00,CR,27232,38129,8889204,GL,GLSZ01
2018-01-25T00:00:00.000+08:00,CR,20157,29315,7597997,GL,GLSZ02
2018-01-25T00:00:00.000+08:00,CR,48240,63578,15104788,GL,GLSZ03
2018-01-25T00:00:00.000+08:00,CR,97124,157615,36780574,GL,GLSZ04
2018-01-25T00:00:00.000+08:00,CR,68838,100948,21665398,GL,GLSZ05
2018-01-25T00:00:00.000+08:00,CR,39633,59223,14855643,KL,KLSZ01
2018-01-25T00:00:00.000+08:00,CR,18147,25658,5718777,KL,KLSZ02
2018-01-25T00:00:00.000+08:00,CR,6997,9442,2074616,KL,KLSZ03
2018-01-25T00:00:00.000+08:00,CR,5301,6791,959738,KL,KLSZ04
2018-01-25T00:00:00.000+08:00,CR,25450,44936,7025280,KL,KLSZ05
2018-01-25T00:00:00.000+08:00,CR,43371,58271,13505450,KL,KLSZ06
2018-01-25T00:00:00.000+08:00,CR,37492,49040,10338281,KL,KLSZ07
2018-01-25T00:00:00.000+08:00,CR,22907,32365,6689015,KL,KLSZ08
2018-01-25T00:00:00.000+08:00,CR,29776,41055,7817174,KL,KLSZ09
2018-01-25T00:00:00.000+08:00,CR,4925,7092,1017617,ME,MESZ01
2018-01-25T00:00:00.000+08:00,CR,17773,31140,6718929,MP,MPSZ01
2018-01-25T00:00:00.000+08:00,CR,21921,31550,6691716,MP,MPSZ02
2018-01-25T00:00:00.000+08:00,CR,40161,60797,14662478,MP,MPSZ03
2018-01-25T00:00:00.000+08:00,CR,40,40,75,MP,MPSZ05
2018-01-25T00:00:00.000+08:00,CR,10013,14132,1206658,MS,MSSZ01
2018-01-25T00:00:00.000+08:00,CR,19011,21279,4130294,MU,MUSZ01
2018-01-25T00:00:00.000+08:00,CR,6897,7444,1382990,MU,MUSZ02
2018-01-25T00:00:00.000+08:00,CR,9639,10402,2839713,MU,MUSZ03
2018-01-25T00:00:00.000+08:00,CR,11969,16531,3779846,NT,NTSZ01
2018-01-25T00:00:00.000+08:00,CR,4265,5441,1183300,NT,NTSZ02
2018-01-25T00:00:00.000+08:00,CR,7201,9122,2032377,NT,NTSZ03
2018-01-25T00:00:00.000+08:00,CR,20893,27350,7714264,NT,NTSZ04
2018-01-25T00:00:00.000+08:00,CR,968,1046,163859,NT,NTSZ05
2018-01-25T00:00:00.000+08:00,CR,4000,4386,891634,NT,NTSZ06
2018-01-25T00:00:00.000+08:00,CR,56701,87207,20509926,NV,NVSZ01
2018-01-25T00:00:00.000+08:00,CR,44160,62938,13694125,NV,NVSZ02
2018-01-25T00:00:00.000+08:00,CR,9316,14012,3090077,NV,NVSZ03
2018-01-25T00:00:00.000+08:00,CR,5542,8185,1776681,NV,NVSZ04
2018-01-25T00:00:00.000+08:00,CR,1623,2915,400002,NV,NVSZ05
2018-01-25T00:00:00.000+08:00,CR,14557,18765,4905103,OR,ORSZ01
2018-01-25T00:00:00.000+08:00,CR,75264,85456,19361419,OR,ORSZ02
2018-01-25T00:00:00.000+08:00,CR,51038,55473,14126060,OR,ORSZ03
2018-01-25T00:00:00.000+08:00,CR,25874,33078,7924946,OT,OTSZ01
2018-01-25T00:00:00.000+08:00,CR,8263,8415,1459820,OT,OTSZ02
2018-01-25T00:00:00.000+08:00,CR,48979,57488,12977388,OT,OTSZ03
2018-01-25T00:00:00.000+08:00,CR,17057,19023,4492556,OT,OTSZ04
2018-01-25T00:00:00.000+08:00,CR,11946,18230,4088766,QT,QTSZ01
2018-01-25T00:00:00.000+08:00,CR,14459,18599,4345630,QT,QTSZ02
2018-01-25T00:00:00.000+08:00,CR,6996,9283,2064481,QT,QTSZ03
2018-01-25T00:00:00.000+08:00,CR,14075,19182,3920007,QT,QTSZ04
2018-01-25T00:00:00.000+08:00,CR,15487,23644,4916397,QT,QTSZ05
2018-01-25T00:00:00.000+08:00,CR,18476,28042,6965349,QT,QTSZ06
2018-01-25T00:00:00.000+08:00,CR,3551,4540,1051569,QT,QTSZ07
2018-01-25T00:00:00.000+08:00,CR,38772,51532,12060699,QT,QTSZ08
2018-01-25T00:00:00.000+08:00,CR,14876,20528,3945199,QT,QTSZ09
2018-01-25T00:00:00.000+08:00,CR,24206,37558,6779409,QT,QTSZ10
2018-01-25T00:00:00.000+08:00,CR,36315,59893,11842525,QT,QTSZ11
2018-01-25T00:00:00.000+08:00,CR,11725,16168,3419867,QT,QTSZ12
2018-01-25T00:00:00.000+08:00,CR,10863,16006,3941922,QT,QTSZ13
2018-01-25T00:00:00.000+08:00,CR,30343,41139,9495617,QT,QTSZ14
2018-01-25T00:00:00.000+08:00,CR,25196,55810,7431073,QT,QTSZ15
2018-01-25T00:00:00.000+08:00,CR,25794,29376,5651563,RC,RCSZ01
2018-01-25T00:00:00.000+08:00,CR,37498,43205,9015980,RC,RCSZ02
2018-01-25T00:00:00.000+08:00,CR,8458,9273,2018628,RC,RCSZ03
2018-01-25T00:00:00.000+08:00,CR,6502,6669,1056202,RC,RCSZ04
2018-01-25T00:00:00.000+08:00,CR,16876,19406,3732887,RC,RCSZ05
2018-01-25T00:00:00.000+08:00,CR,2352,2655,601437,RC,RCSZ06
2018-01-25T00:00:00.000+08:00,CR,5098,6207,1879569,RC,RCSZ07
2018-01-25T00:00:00.000+08:00,CR,8234,9337,2749872,RC,RCSZ08
2018-01-25T00:00:00.000+08:00,CR,13994,15144,3810051,RC,RCSZ09
2018-01-25T00:00:00.000+08:00,CR,21946,23667,5153927,RC,RCSZ10
2018-01-25T00:00:00.000+08:00,CR,4814,7636,1931848,RV,RVSZ01
2018-01-25T00:00:00.000+08:00,CR,2531,2944,755697,RV,RVSZ02
2018-01-25T00:00:00.000+08:00,CR,9106,13045,3342398,RV,RVSZ03
